,Read,Predicted,Difference
62125,6.4,95.63,89.22999999999999
62126,-0.0,90.2,90.2
62127,85.0,98.33,13.329999999999998
62128,72.0,88.85,16.849999999999994
62129,75.0,94.27,19.269999999999996
62130,75.0,94.27,19.269999999999996
62131,86.0,83.35,2.6500000000000057
62132,98.8,96.27,2.530000000000001
62133,75.0,94.48,19.480000000000004
62134,120.0,85.0,35.0
62135,64.37,107.01,42.64
62136,140.0,92.09,47.91
62137,61.53,99.43,37.900000000000006
62138,75.0,94.27,19.269999999999996
62139,57.6,103.05,45.449999999999996
62140,75.0,95.97,20.97
62141,98.8,96.27,2.530000000000001
62142,75.0,93.75,18.75
62143,88.0,103.8,15.799999999999997
62144,61.88,98.28,36.4
62145,85.0,103.86,18.86
62146,75.0,98.26,23.260000000000005
62147,102.6,111.59,8.990000000000009
62148,91.38,88.07,3.3100000000000023
62149,75.0,94.27,19.269999999999996
62150,75.0,94.48,19.480000000000004
62151,75.0,94.48,19.480000000000004
62152,75.2,83.19,7.989999999999995
62153,75.0,96.56,21.560000000000002
62154,75.0,95.97,20.97
62155,79.0,78.76,0.23999999999999488
62156,75.0,96.56,21.560000000000002
62157,75.0,92.47,17.47
62158,75.0,95.76,20.760000000000005
62159,75.0,94.48,19.480000000000004
62160,82.13,104.26,22.13000000000001
62161,86.4,97.6,11.199999999999989
62162,81.67,97.6,15.929999999999993
62163,75.0,79.66,4.659999999999997
62164,91.38,88.07,3.3100000000000023
62165,75.0,94.27,19.269999999999996
62166,103.0,84.08,18.92
62167,88.0,104.0,16.0
62168,74.8,107.65,32.85000000000001
62169,123.68,94.0,29.680000000000007
62170,88.4,94.7,6.299999999999997
62171,87.78,85.78,2.0
62172,88.0,97.76,9.760000000000005
62173,165.0,99.42,65.58
62174,65.6,95.19,29.590000000000003
62175,75.0,80.91,5.909999999999997
62176,75.0,80.91,5.909999999999997
62177,75.2,83.05,7.849999999999994
62178,65.0,79.08,14.079999999999998
62179,67.0,77.66,10.659999999999997
62180,120.7,103.34,17.36
62181,75.0,92.79,17.790000000000006
62182,85.0,98.07,13.069999999999993
62183,75.0,93.4,18.400000000000006
62184,72.0,90.2,18.200000000000003
62185,88.4,93.14,4.739999999999995
62186,100.0,113.83,13.829999999999998
62187,98.0,85.47,12.530000000000001
62188,98.0,84.95,13.049999999999997
62189,74.8,106.68,31.88000000000001
62190,95.0,79.88,15.120000000000005
62191,95.0,79.88,15.120000000000005
62192,95.0,79.88,15.120000000000005
62193,152.0,108.41,43.59
62194,80.08,91.77,11.689999999999998
62195,-0.0,92.04,92.04
62196,79.0,76.52,2.480000000000004
62197,75.0,80.91,5.909999999999997
62198,-0.0,77.46,77.46
62199,75.0,95.95,20.950000000000003
62200,99.51,89.88,9.63000000000001
62201,97.75,119.13,21.379999999999995
62202,97.75,119.13,21.379999999999995
62203,88.4,95.49,7.089999999999989
62204,68.07,94.71,26.64
62205,72.0,94.92,22.92
62206,97.54,89.45,8.090000000000003
62207,77.78,102.18,24.400000000000006
62208,114.3,120.95,6.650000000000006
62209,71.1,115.12,44.02000000000001
62210,91.2,115.8,24.599999999999994
62211,71.1,114.9,43.80000000000001
62212,77.0,85.58,8.579999999999998
62213,116.67,107.5,9.170000000000002
62214,79.75,78.0,1.75
62215,104.0,92.47,11.530000000000001
62216,78.3,102.97,24.67
62217,78.3,100.51,22.210000000000008
62218,78.3,99.56,21.260000000000005
62219,78.3,102.97,24.67
62220,88.0,102.92,14.920000000000002
62221,78.3,100.51,22.210000000000008
62222,111.0,89.11,21.89
62223,78.3,103.21,24.909999999999997
62224,80.07,82.86,2.7900000000000063
62225,78.3,102.97,24.67
62226,67.0,88.98,21.980000000000004
62227,67.0,75.62,8.620000000000005
62228,78.3,117.41,39.11
62229,78.3,97.15,18.85000000000001
62230,78.3,97.34,19.040000000000006
62231,78.3,100.51,22.210000000000008
62232,85.0,105.92,20.92
62233,181.0,121.49,59.510000000000005
62234,90.0,98.65,8.650000000000006
62235,105.0,80.64,24.36
62236,-0.0,90.3,90.3
62237,161.0,108.47,52.53
62238,76.0,83.48,7.480000000000004
62239,76.0,83.48,7.480000000000004
62240,121.88,111.94,9.939999999999998
62241,85.05,94.29,9.240000000000009
62242,74.8,116.55,41.75
62243,119.0,117.54,1.4599999999999937
62244,88.4,100.79,12.39
62245,75.0,93.56,18.560000000000002
62246,104.0,90.79,13.209999999999994
62247,93.6,98.02,4.420000000000002
62248,75.0,93.56,18.560000000000002
62249,67.0,88.98,21.980000000000004
62250,78.3,99.8,21.5
62251,104.0,94.77,9.230000000000004
62252,67.0,77.18,10.180000000000007
62253,88.4,100.17,11.769999999999996
62254,67.0,75.26,8.260000000000005
62255,55.76,92.55,36.79
62256,95.0,98.16,3.1599999999999966
62257,161.0,105.16,55.84
62258,59.03,92.31,33.28
62259,-0.0,91.85,91.85
62260,-0.0,91.06,91.06
62261,75.0,95.11,20.11
62262,68.0,86.09,18.090000000000003
62263,77.0,87.75,10.75
62264,63.75,84.07,20.319999999999993
62265,92.65,100.34,7.689999999999998
62266,72.0,90.79,18.790000000000006
62267,110.7,120.84,10.14
62268,104.0,94.66,9.340000000000003
62269,95.0,95.77,0.769999999999996
62270,95.38,106.77,11.39
62271,95.38,106.77,11.39
62272,95.38,106.77,11.39
62273,95.38,106.77,11.39
62274,95.38,106.77,11.39
62275,78.23,85.52,7.289999999999992
62276,91.38,89.28,2.0999999999999943
62277,75.0,93.88,18.879999999999995
62278,75.0,94.59,19.590000000000003
62279,64.56,101.69,37.129999999999995
62280,64.56,101.69,37.129999999999995
62281,68.0,96.45,28.450000000000003
62282,79.2,108.09,28.89
62283,95.0,95.27,0.269999999999996
62284,115.55,105.72,9.829999999999998
62285,80.0,82.9,2.9000000000000057
62286,74.54,101.19,26.64999999999999
62287,105.0,97.41,7.590000000000003
62288,68.07,92.45,24.38000000000001
62289,68.07,92.45,24.38000000000001
62290,68.0,96.67,28.67
62291,79.2,91.46,12.259999999999991
62292,93.6,95.21,1.6099999999999994
62293,93.6,95.21,1.6099999999999994
62294,93.6,95.21,1.6099999999999994
62295,86.4,92.06,5.659999999999997
62296,105.0,97.41,7.590000000000003
62297,75.0,94.27,19.269999999999996
62298,124.0,97.2,26.799999999999997
62299,83.13,82.13,1.0
62300,113.0,92.85,20.150000000000006
62301,83.13,82.13,1.0
62302,113.0,92.85,20.150000000000006
62303,79.2,110.56,31.36
62304,88.29,103.02,14.72999999999999
62305,93.6,94.71,1.1099999999999994
62306,105.0,101.91,3.0900000000000034
62307,88.0,103.98,15.980000000000004
62308,89.0,86.0,3.0
62309,95.0,85.27,9.730000000000004
62310,68.26,90.3,22.039999999999992
62311,124.5,104.31,20.189999999999998
62312,156.6,123.33,33.269999999999996
62313,97.4,97.7,0.29999999999999716
62314,144.8,109.65,35.150000000000006
62315,-0.0,80.06,80.06
62316,153.8,112.95,40.85000000000001
62317,144.8,112.8,32.000000000000014
62318,107.0,85.5,21.5
62319,90.0,88.66,1.3400000000000034
62320,90.0,88.66,1.3400000000000034
62321,93.6,100.12,6.52000000000001
62322,90.0,101.4,11.400000000000006
62323,91.38,89.98,1.3999999999999915
62324,75.0,94.48,19.480000000000004
62325,104.0,98.58,5.420000000000002
62326,74.88,92.01,17.13000000000001
62327,90.0,100.4,10.400000000000006
62328,90.0,100.4,10.400000000000006
62329,79.2,111.69,32.489999999999995
62330,95.0,95.77,0.769999999999996
62331,81.0,89.64,8.64
62332,153.0,131.62,21.379999999999995
62333,90.0,104.25,14.25
62334,79.2,92.64,13.439999999999998
62335,93.6,100.87,7.27000000000001
62336,90.0,104.25,14.25
62337,74.8,106.68,31.88000000000001
62338,20.0,106.04,86.04
62339,79.2,111.15,31.950000000000003
62340,64.56,101.49,36.92999999999999
62341,79.2,91.57,12.36999999999999
62342,-0.0,83.68,83.68
62343,101.36,98.11,3.25
62344,90.0,88.66,1.3400000000000034
62345,90.0,88.66,1.3400000000000034
62346,68.07,90.78,22.710000000000008
62347,79.2,88.48,9.280000000000001
62348,94.5,100.48,5.980000000000004
62349,67.5,117.42,49.92
62350,108.67,89.33,19.340000000000003
62351,-0.0,82.89,82.89
62352,79.2,112.86,33.66
62353,126.0,112.82,13.180000000000007
62354,79.2,106.4,27.200000000000003
62355,91.38,91.37,0.009999999999990905
62356,86.4,93.09,6.689999999999998
62357,100.38,91.37,9.009999999999991
62358,104.0,90.94,13.060000000000002
62359,68.0,89.65,21.650000000000006
62360,72.0,88.75,16.75
62361,74.8,102.62,27.820000000000007
62362,98.13,90.21,7.920000000000002
62363,74.8,102.62,27.820000000000007
62364,75.0,95.25,20.25
62365,104.0,93.59,10.409999999999997
62366,104.0,89.97,14.030000000000001
62367,122.1,123.04,0.9400000000000119
62368,98.8,95.43,3.3699999999999903
62369,125.0,101.48,23.519999999999996
62370,92.65,98.49,5.839999999999989
62371,81.0,82.31,1.3100000000000023
62372,89.55,87.02,2.530000000000001
62373,90.0,88.66,1.3400000000000034
62374,108.67,90.44,18.230000000000004
62375,75.0,93.05,18.049999999999997
62376,96.9,111.45,14.549999999999997
62377,96.9,111.45,14.549999999999997
62378,96.9,111.45,14.549999999999997
62379,68.07,95.02,26.950000000000003
62380,68.07,96.48,28.41000000000001
62381,150.07,118.06,32.00999999999999
62382,174.0,117.23,56.769999999999996
62383,88.0,101.66,13.659999999999997
62384,84.0,76.07,7.930000000000007
62385,129.2,117.08,12.11999999999999
62386,57.59,102.44,44.849999999999994
62387,77.0,75.43,1.5699999999999932
62388,77.0,75.43,1.5699999999999932
62389,77.0,75.43,1.5699999999999932
62390,72.0,90.16,18.159999999999997
62391,73.37,101.29,27.92
62392,98.0,79.28,18.72
62393,79.2,106.24,27.039999999999992
62394,72.0,87.62,15.620000000000005
62395,90.0,100.81,10.810000000000002
62396,154.0,109.72,44.28
62397,131.5,102.22,29.28
62398,75.0,93.05,18.049999999999997
62399,75.0,92.28,17.28
62400,68.07,90.38,22.310000000000002
62401,57.59,101.76,44.17
62402,75.0,92.08,17.08
62403,68.67,92.69,24.019999999999996
62404,105.0,95.22,9.780000000000001
62405,90.0,95.22,5.219999999999999
62406,130.33,99.07,31.26000000000002
62407,84.6,94.79,10.190000000000012
62408,77.0,75.43,1.5699999999999932
62409,97.0,97.89,0.8900000000000006
62410,93.6,94.71,1.1099999999999994
62411,103.87,99.03,4.840000000000003
62412,88.0,101.31,13.310000000000002
62413,79.0,77.44,1.5600000000000023
62414,68.0,96.05,28.049999999999997
62415,75.0,92.28,17.28
62416,65.0,83.59,18.590000000000003
62417,78.0,94.79,16.790000000000006
62418,4.5,76.85,72.35
62419,103.0,89.26,13.739999999999995
62420,75.0,92.37,17.370000000000005
62421,96.0,87.35,8.650000000000006
62422,65.0,77.97,12.969999999999999
62423,79.0,78.14,0.8599999999999994
62424,75.0,87.98,12.980000000000004
62425,79.0,78.14,0.8599999999999994
62426,79.0,78.39,0.6099999999999994
62427,79.0,91.48,12.480000000000004
62428,80.0,70.69,9.310000000000002
62429,65.0,75.71,10.709999999999994
62430,79.0,83.23,4.230000000000004
62431,79.0,90.74,11.739999999999995
62432,89.0,68.87,20.129999999999995
62433,89.0,70.22,18.78
62434,95.0,88.01,6.989999999999995
62435,95.0,112.38,17.379999999999995
62436,65.0,77.97,12.969999999999999
62437,80.0,101.25,21.25
62438,65.0,82.13,17.129999999999995
62439,117.3,110.77,6.530000000000001
62440,85.0,102.53,17.53
62441,80.0,93.51,13.510000000000005
62442,82.35,92.57,10.219999999999999
62443,75.0,85.98,10.980000000000004
62444,65.0,82.17,17.17
62445,79.0,76.42,2.5799999999999983
62446,80.0,72.02,7.980000000000004
62447,150.0,101.93,48.06999999999999
62448,-0.0,83.6,83.6
62449,57.59,99.8,42.209999999999994
62450,65.0,83.59,18.590000000000003
62451,79.0,77.0,2.0
62452,95.0,83.08,11.920000000000002
62453,103.0,83.31,19.689999999999998
62454,75.2,86.33,11.129999999999995
62455,75.2,86.33,11.129999999999995
62456,65.0,82.87,17.870000000000005
62457,106.33,83.95,22.379999999999995
62458,75.0,81.48,6.480000000000004
62459,75.0,81.48,6.480000000000004
62460,65.0,82.87,17.870000000000005
62461,75.0,86.69,11.689999999999998
62462,68.76,83.02,14.259999999999991
62463,68.0,88.5,20.5
62464,88.4,100.24,11.83999999999999
62465,75.51,100.59,25.08
62466,80.0,98.68,18.680000000000007
62467,65.0,82.87,17.870000000000005
62468,90.0,105.47,15.469999999999999
62469,65.0,83.03,18.03
62470,106.33,87.01,19.319999999999993
62471,70.82,84.71,13.89
62472,74.8,105.63,30.83
62473,79.2,93.23,14.030000000000001
62474,80.2,85.15,4.950000000000003
62475,65.0,83.21,18.209999999999994
62476,88.4,91.44,3.039999999999992
62477,65.0,83.21,18.209999999999994
62478,90.78,84.93,5.849999999999994
62479,68.0,88.86,20.86
62480,90.0,78.03,11.969999999999999
62481,142.0,118.16,23.840000000000003
62482,98.33,87.55,10.780000000000001
62483,98.33,87.55,10.780000000000001
62484,88.2,95.94,7.739999999999995
62485,93.0,77.51,15.489999999999995
62486,89.89,86.63,3.260000000000005
62487,65.0,83.21,18.209999999999994
62488,80.0,100.68,20.680000000000007
62489,80.0,85.32,5.319999999999993
62490,98.0,85.78,12.219999999999999
62491,68.0,98.68,30.680000000000007
62492,85.0,99.47,14.469999999999999
62493,65.0,80.84,15.840000000000003
62494,65.0,78.11,13.11
62495,80.0,99.17,19.17
62496,96.0,90.32,5.680000000000007
62497,89.89,87.14,2.75
62498,65.0,80.84,15.840000000000003
62499,73.0,82.07,9.069999999999993
62500,75.0,68.67,6.329999999999998
62501,73.0,82.07,9.069999999999993
62502,64.0,79.0,15.0
62503,91.38,82.16,9.219999999999999
62504,65.0,83.21,18.209999999999994
62505,89.89,87.18,2.7099999999999937
62506,65.0,80.84,15.840000000000003
62507,169.75,105.87,63.879999999999995
62508,-0.0,99.59,99.59
62509,81.0,86.03,5.030000000000001
62510,81.0,86.03,5.030000000000001
62511,76.0,82.93,6.930000000000007
62512,76.0,82.93,6.930000000000007
62513,76.0,82.93,6.930000000000007
62514,81.0,86.03,5.030000000000001
62515,76.0,82.93,6.930000000000007
62516,81.0,85.04,4.040000000000006
62517,76.0,82.93,6.930000000000007
62518,81.0,86.03,5.030000000000001
62519,75.0,85.79,10.790000000000006
62520,65.0,83.7,18.700000000000003
62521,77.0,81.5,4.5
62522,79.2,125.24,46.03999999999999
62523,96.9,110.53,13.629999999999995
62524,88.22,98.02,9.799999999999997
62525,68.07,102.84,34.77000000000001
62526,72.07,120.68,48.610000000000014
62527,75.0,92.55,17.549999999999997
62528,98.1,94.75,3.3499999999999943
62529,98.1,92.9,5.199999999999989
62530,71.25,98.14,26.89
62531,88.4,92.43,4.030000000000001
62532,138.33,88.58,49.750000000000014
62533,106.33,92.44,13.89
62534,88.0,109.71,21.709999999999994
62535,49.59,93.46,43.86999999999999
62536,49.59,93.46,43.86999999999999
62537,75.0,87.37,12.370000000000005
62538,174.0,130.85,43.150000000000006
62539,66.71,92.01,25.30000000000001
62540,89.59,87.89,1.7000000000000028
62541,63.2,100.04,36.84
62542,154.0,103.46,50.540000000000006
62543,88.4,96.25,7.849999999999994
62544,88.0,107.13,19.129999999999995
62545,90.0,83.13,6.8700000000000045
62546,88.4,95.2,6.799999999999997
62547,70.4,102.1,31.69999999999999
62548,90.0,84.01,5.989999999999995
62549,90.0,84.01,5.989999999999995
62550,104.0,97.97,6.030000000000001
62551,-0.0,91.97,91.97
62552,88.0,102.23,14.230000000000004
62553,80.79,88.15,7.359999999999999
62554,88.0,121.37,33.370000000000005
62555,68.0,84.05,16.049999999999997
62556,90.0,121.27,31.269999999999996
62557,94.0,109.38,15.379999999999995
62558,67.76,111.51,43.75
62559,148.2,131.89,16.310000000000002
62560,96.0,97.86,1.8599999999999994
62561,73.95,103.77,29.819999999999993
62562,83.8,103.69,19.89
62563,122.0,105.94,16.060000000000002
62564,85.0,96.83,11.829999999999998
62565,142.0,112.26,29.739999999999995
62566,174.0,134.06,39.94
62567,82.2,114.37,32.17
62568,103.7,101.76,1.9399999999999977
62569,74.8,103.69,28.89
62570,77.86,103.33,25.47
62571,77.86,103.67,25.810000000000002
62572,60.98,127.4,66.42000000000002
62573,68.0,86.43,18.430000000000007
62574,75.0,112.93,37.93000000000001
62575,116.33,118.8,2.469999999999999
62576,117.5,119.25,1.75
62577,91.8,147.26,55.459999999999994
62578,93.6,115.21,21.61
62579,91.8,147.26,55.459999999999994
62580,91.8,147.2,55.39999999999999
62581,59.84,125.67,65.83
62582,85.0,96.94,11.939999999999998
62583,72.0,108.15,36.150000000000006
62584,-0.0,90.04,90.04
62585,85.0,96.94,11.939999999999998
62586,66.18,96.47,30.289999999999992
62587,85.0,101.18,16.180000000000007
62588,156.33,122.63,33.70000000000002
62589,93.6,110.62,17.02000000000001
62590,88.4,94.66,6.259999999999991
62591,88.0,127.57,39.56999999999999
62592,75.0,112.77,37.769999999999996
62593,88.0,121.81,33.81
62594,66.88,118.7,51.82000000000001
62595,105.0,99.4,5.599999999999994
62596,69.36,140.36,71.00000000000001
62597,72.0,105.29,33.290000000000006
62598,85.0,103.23,18.230000000000004
62599,75.0,110.84,35.84
62600,190.0,132.12,57.879999999999995
62601,85.0,96.94,11.939999999999998
62602,89.0,100.04,11.040000000000006
62603,91.8,148.31,56.510000000000005
62604,79.2,106.78,27.58
62605,79.2,101.32,22.11999999999999
62606,85.0,100.71,15.709999999999994
62607,85.0,96.94,11.939999999999998
62608,85.0,96.94,11.939999999999998
62609,85.0,96.94,11.939999999999998
62610,88.0,122.88,34.879999999999995
62611,105.9,101.17,4.730000000000004
62612,85.0,96.94,11.939999999999998
62613,85.0,96.94,11.939999999999998
62614,85.0,96.94,11.939999999999998
62615,126.0,132.93,6.930000000000007
62616,166.5,122.8,43.7
62617,85.0,96.94,11.939999999999998
62618,85.0,96.94,11.939999999999998
62619,85.0,96.94,11.939999999999998
62620,85.0,96.94,11.939999999999998
62621,101.1,127.45,26.35000000000001
62622,85.0,96.94,11.939999999999998
62623,75.0,114.35,39.349999999999994
62624,68.45,93.13,24.679999999999993
62625,85.0,96.94,11.939999999999998
62626,85.0,101.4,16.400000000000006
62627,114.0,108.8,5.200000000000003
62628,66.18,97.77,31.58999999999999
62629,102.6,131.46,28.860000000000014
62630,91.8,148.31,56.510000000000005
62631,88.4,95.41,7.009999999999991
62632,85.0,96.94,11.939999999999998
62633,157.5,126.06,31.439999999999998
62634,66.18,96.47,30.289999999999992
62635,85.0,96.94,11.939999999999998
62636,91.5,116.23,24.730000000000004
62637,85.0,100.71,15.709999999999994
62638,66.18,97.77,31.58999999999999
62639,129.33,104.49,24.840000000000018
62640,85.0,98.8,13.799999999999997
62641,66.88,118.7,51.82000000000001
62642,75.0,111.05,36.05
62643,75.0,111.05,36.05
62644,75.0,110.69,35.69
62645,64.67,107.19,42.519999999999996
62646,75.0,111.05,36.05
62647,75.0,111.69,36.69
62648,106.25,137.77,31.52000000000001
62649,-0.0,96.79,96.79
62650,-0.0,93.06,93.06
62651,85.78,116.81,31.03
62652,88.0,117.07,29.069999999999993
62653,88.4,114.4,26.0
62654,99.2,104.21,5.009999999999991
62655,111.5,100.17,11.329999999999998
62656,57.6,122.47,64.87
62657,75.0,100.2,25.200000000000003
62658,100.0,96.78,3.219999999999999
62659,79.2,104.36,25.159999999999997
62660,80.0,101.78,21.78
62661,110.7,150.63,39.92999999999999
62662,122.19,112.39,9.799999999999997
62663,74.8,116.44,41.64
62664,98.0,111.86,13.86
62665,98.0,111.86,13.86
62666,98.0,111.86,13.86
62667,98.0,111.86,13.86
62668,98.0,111.86,13.86
62669,98.0,111.86,13.86
62670,98.0,111.86,13.86
62671,98.0,111.86,13.86
62672,74.8,124.34,49.540000000000006
62673,189.0,113.45,75.55
62674,79.2,94.73,15.530000000000001
62675,88.2,83.35,4.8500000000000085
62676,93.6,112.99,19.39
62677,48.5,101.32,52.81999999999999
62678,68.07,108.04,39.97000000000001
62679,88.0,108.02,20.019999999999996
62680,88.0,109.97,21.97
62681,104.0,106.63,2.6299999999999955
62682,74.8,104.74,29.939999999999998
62683,128.0,107.69,20.310000000000002
62684,129.0,127.38,1.6200000000000045
62685,88.0,110.23,22.230000000000004
62686,83.04,115.58,32.53999999999999
62687,62.64,125.49,62.849999999999994
62688,71.64,125.49,53.849999999999994
62689,78.3,123.02,44.72
62690,114.0,120.69,6.689999999999998
62691,114.0,117.12,3.1200000000000045
62692,96.0,101.35,5.349999999999994
62693,67.0,91.7,24.700000000000003
62694,67.0,91.85,24.849999999999994
62695,104.0,102.92,1.0799999999999983
62696,79.2,125.7,46.5
62697,79.2,125.7,46.5
62698,118.8,106.04,12.759999999999991
62699,118.8,106.04,12.759999999999991
62700,109.0,100.05,8.950000000000003
62701,105.0,95.56,9.439999999999998
62702,96.0,102.13,6.1299999999999955
62703,96.0,97.87,1.8700000000000045
62704,96.0,97.87,1.8700000000000045
62705,96.0,97.87,1.8700000000000045
62706,96.0,97.87,1.8700000000000045
62707,96.0,97.52,1.519999999999996
62708,75.0,112.12,37.120000000000005
62709,79.2,124.02,44.81999999999999
62710,96.0,97.87,1.8700000000000045
62711,73.95,104.99,31.039999999999992
62712,75.0,110.25,35.25
62713,88.0,105.11,17.11
62714,88.2,105.33,17.129999999999995
62715,185.33,130.85,54.48000000000002
62716,77.86,112.89,35.03
62717,77.86,113.1,35.239999999999995
62718,88.69,138.93,50.24000000000001
62719,103.67,93.02,10.650000000000006
62720,75.0,110.44,35.44
62721,75.0,110.44,35.44
62722,185.33,130.18,55.150000000000006
62723,89.0,96.01,7.010000000000005
62724,94.8,104.58,9.780000000000001
62725,54.09,114.42,60.33
62726,68.0,106.21,38.209999999999994
62727,97.4,107.53,10.129999999999995
62728,88.4,107.53,19.129999999999995
62729,93.8,100.17,6.3700000000000045
62730,64.67,105.48,40.81
62731,116.8,140.45,23.64999999999999
62732,100.33,95.17,5.159999999999997
62733,130.9,129.62,1.2800000000000011
62734,100.33,95.17,5.159999999999997
62735,88.0,89.95,1.9500000000000028
62736,147.9,151.98,4.079999999999984
62737,71.64,125.49,53.849999999999994
62738,109.0,104.87,4.1299999999999955
62739,88.0,114.22,26.22
62740,97.0,103.12,6.1200000000000045
62741,87.3,123.02,35.72
62742,74.8,119.84,45.040000000000006
62743,104.0,91.96,12.040000000000006
62744,106.89,109.21,2.319999999999993
62745,-0.0,107.2,107.2
62746,75.0,111.05,36.05
62747,63.0,112.77,49.769999999999996
62748,-0.0,116.32,116.32
62749,88.0,114.37,26.370000000000005
62750,124.0,104.43,19.569999999999993
62751,93.6,113.66,20.060000000000002
62752,-0.0,97.13,97.13
62753,60.98,119.94,58.96
62754,97.0,111.64,14.64
62755,70.0,90.87,20.870000000000005
62756,126.0,136.89,10.889999999999986
62757,88.0,108.46,20.459999999999994
62758,88.0,108.46,20.459999999999994
62759,88.0,106.2,18.200000000000003
62760,89.89,105.78,15.89
62761,87.78,118.77,30.989999999999995
62762,88.0,93.55,5.549999999999997
62763,89.89,104.23,14.340000000000003
62764,237.75,144.25,93.5
62765,75.0,114.95,39.95
62766,75.0,114.95,39.95
62767,93.6,109.92,16.320000000000007
62768,96.9,121.52,24.61999999999999
62769,87.2,120.99,33.78999999999999
62770,88.0,103.47,15.469999999999999
62771,93.6,121.26,27.66000000000001
62772,78.3,127.35,49.05
62773,93.6,123.36,29.760000000000005
62774,107.09,123.2,16.11
62775,70.72,101.66,30.939999999999998
62776,63.75,103.31,39.56
62777,76.29,111.26,34.97
62778,89.89,102.24,12.349999999999994
62779,174.0,130.85,43.150000000000006
62780,68.07,110.56,42.49000000000001
62781,154.0,121.68,32.31999999999999
62782,-0.0,99.86,99.86
62783,69.36,154.4,85.04
62784,88.0,117.46,29.459999999999994
62785,110.2,124.79,14.590000000000003
62786,18.0,105.29,87.29
62787,75.0,112.9,37.900000000000006
62788,66.71,117.32,50.61
62789,88.0,110.94,22.939999999999998
62790,88.0,103.72,15.719999999999999
62791,80.0,65.4,14.599999999999994
62792,88.0,109.98,21.980000000000004
62793,-0.0,104.4,104.4
62794,88.4,108.59,20.189999999999998
62795,104.0,106.93,2.930000000000007
62796,104.0,106.93,2.930000000000007
62797,79.2,107.72,28.519999999999996
62798,79.2,107.72,28.519999999999996
62799,79.0,125.68,46.68000000000001
62800,68.0,111.14,43.14
62801,68.0,111.14,43.14
62802,156.9,144.8,12.099999999999994
62803,104.0,104.95,0.9500000000000028
62804,90.0,104.87,14.870000000000005
62805,72.75,141.63,68.88
62806,72.75,143.21,70.46000000000001
62807,147.9,148.34,0.4399999999999977
62808,72.38,98.32,25.939999999999998
62809,88.0,112.9,24.900000000000006
62810,57.6,129.13,71.53
62811,88.0,111.92,23.92
62812,79.2,129.82,50.61999999999999
62813,98.0,102.94,4.939999999999998
62814,78.0,108.44,30.439999999999998
62815,94.0,97.6,3.5999999999999943
62816,104.0,108.94,4.939999999999998
62817,114.0,115.7,1.7000000000000028
62818,88.0,118.59,30.590000000000003
62819,88.4,110.6,22.19999999999999
62820,120.7,118.19,2.510000000000005
62821,108.0,113.43,5.430000000000007
62822,165.6,149.08,16.519999999999982
62823,89.59,100.62,11.030000000000001
62824,110.7,151.11,40.41000000000001
62825,88.4,104.08,15.679999999999993
62826,68.0,97.41,29.409999999999997
62827,88.4,111.19,22.789999999999992
62828,122.6,96.17,26.429999999999993
62829,79.0,89.91,10.909999999999997
62830,79.0,89.91,10.909999999999997
62831,103.7,119.46,15.759999999999991
62832,79.2,91.79,12.590000000000003
62833,103.7,119.46,15.759999999999991
62834,72.38,99.97,27.590000000000003
62835,83.2,103.89,20.689999999999998
62836,74.8,102.87,28.070000000000007
62837,68.0,104.69,36.69
62838,-0.0,121.67,121.67
62839,65.6,90.4,24.80000000000001
62840,75.05,127.82,52.769999999999996
62841,104.0,103.23,0.769999999999996
62842,81.56,116.68,35.120000000000005
62843,105.0,95.31,9.689999999999998
62844,97.75,117.5,19.75
62845,98.0,113.76,15.760000000000005
62846,89.14,110.99,21.849999999999994
62847,75.08,102.1,27.019999999999996
62848,82.0,114.39,32.39
62849,75.0,115.45,40.45
62850,89.89,100.92,11.030000000000001
62851,83.3,136.5,53.2
62852,54.71,116.82,62.10999999999999
62853,154.0,119.53,34.47
62854,97.4,101.53,4.1299999999999955
62855,71.8,106.75,34.95
62856,88.4,102.0,13.599999999999994
62857,65.76,101.16,35.39999999999999
62858,105.9,116.85,10.949999999999989
62859,70.88,117.89,47.010000000000005
62860,75.0,113.1,38.099999999999994
62861,79.2,114.29,35.09
62862,74.8,123.54,48.74000000000001
62863,126.0,133.56,7.560000000000002
62864,106.33,101.97,4.359999999999999
62865,89.39,101.63,12.239999999999995
62866,79.2,112.71,33.50999999999999
62867,85.05,109.74,24.689999999999998
62868,84.0,111.49,27.489999999999995
62869,79.2,115.72,36.519999999999996
62870,108.0,118.1,10.099999999999994
62871,81.88,100.25,18.370000000000005
62872,75.0,114.99,39.989999999999995
62873,75.0,113.7,38.7
62874,86.4,116.14,29.739999999999995
62875,90.0,107.37,17.370000000000005
62876,94.5,122.12,27.620000000000005
62877,101.18,146.96,45.78
62878,82.44,118.28,35.84
62879,82.44,118.28,35.84
62880,68.07,114.68,46.610000000000014
62881,65.0,93.37,28.370000000000005
62882,111.0,104.59,6.409999999999997
62883,88.2,127.22,39.019999999999996
62884,65.0,93.37,28.370000000000005
62885,98.1,111.67,13.570000000000007
62886,131.0,115.31,15.689999999999998
62887,118.8,120.48,1.6800000000000068
62888,105.0,117.31,12.310000000000002
62889,91.6,116.89,25.290000000000006
62890,74.8,118.34,43.540000000000006
62891,54.71,118.82,64.10999999999999
62892,106.33,103.04,3.289999999999992
62893,119.8,121.54,1.740000000000009
62894,102.6,114.89,12.290000000000006
